,x_tsne,y_tsne,row_id,x_1_topic_probability,1_topic,2_topic,3_topic,4_topic,5_topic,6_topic,7_topic
7983,15.032857,19.221687,7983,0.42132735,0.012446982,0.4213248,0.0,0.0,0.0,0.25405058,0.29699695
7984,-23.030695,-7.987915,7984,0.5350327,0.0,0.31530777,0.0,0.0,0.5350386,0.0,0.12557685
7985,8.098361,0.16564077,7985,0.4875131,0.48756713,0.0,0.0,0.0,0.0,0.25336927,0.24470264
7986,10.182365,-5.454055,7986,0.4695995,0.46964005,0.22649863,0.0,0.0,0.010088173,0.25118715,0.024722213
7987,-0.32625607,-9.841358,7987,0.7473403,0.7473256,0.0,0.0,0.0,0.0,0.19261736,0.02592539
7988,58.85622,2.523681,7988,0.7729348,0.0,0.038481027,0.0,0.07115987,0.040789068,0.77292895,0.06895761
7989,13.47309,74.43972,7989,0.89188945,0.023191554,0.012069793,0.0109688705,0.0,0.011583958,0.057970487,0.8746779
7990,-5.7783594,-5.1630044,7990,0.6160735,0.61605847,0.11548244,0.0,0.0,0.09305775,0.012507837,0.15002817
7991,47.666485,-2.334966,7991,0.6482181,0.0,0.262956,0.0,0.0,0.0,0.6482094,0.07142284
7992,25.392876,36.45193,7992,0.5972745,0.0843868,0.0,0.0,0.0,0.08238265,0.22561988,0.5972615
7993,9.504884,19.11482,7993,0.48840183,0.29407623,0.0,0.0,0.08273561,0.0,0.12722011,0.48839468
7994,-8.479007,2.1602812,7994,0.77536136,0.77541757,0.012044659,0.010956838,0.0,0.011563124,0.020765202,0.15970594
7995,12.617784,29.755335,7995,0.52585226,0.12467255,0.06525419,0.059414767,0.05175717,0.062684834,0.11026236,0.5259541
7996,-7.759244,-0.6393133,7996,0.71828854,0.71828556,0.0,0.0,0.0,0.11817277,0.0,0.14370632
7997,7.4154887,1.0408651,7997,0.47986478,0.47987244,0.0,0.0,0.0,0.033199526,0.2139974,0.2640645
7998,6.847238,18.492847,7998,0.46372077,0.3534413,0.0,0.0,0.0,0.0,0.1507512,0.46367744
7999,4.00485,-7.235593,7999,0.6233339,0.62332803,0.0,0.0,0.0644848,0.0,0.20033954,0.09705817
8000,41.699966,-50.13003,8000,0.6841257,0.26495427,0.0,0.0,0.0,0.0,0.6847191,0.019800583
8001,11.338984,-46.60702,8001,0.4644683,0.0,0.0,0.0,0.0,0.4416498,0.4644699,0.08193814
8002,13.221245,-1.0485921,8002,0.36383072,0.36383188,0.22808287,0.0,0.0,0.0,0.2978508,0.10435333
8003,-8.721756,43.61503,8003,0.6362558,0.0181092,0.3059415,0.0,0.0,0.0,0.014975865,0.6362566
8004,37.171818,-39.14824,8004,0.5897349,0.24936187,0.14231361,0.0,0.0,0.0,0.5898158,0.0
8005,1.5800567,-5.3786907,8005,0.6770997,0.6774036,0.0,0.0,0.0,0.0,0.14873604,0.13783689
8006,9.576056,6.589807,8006,0.40095595,0.40094656,0.124144405,0.04792428,0.0,0.0,0.1536641,0.26829228
8007,-0.7056787,-18.040834,8007,0.7582468,0.758277,0.0,0.0,0.0,0.21172597,0.0,0.010759066
8008,44.192963,-8.958297,8008,0.5674795,0.010394398,0.30030993,0.0,0.0,0.098584205,0.56750834,0.013832396
8009,37.217625,-39.12119,8009,0.5925736,0.24711032,0.1455753,0.0,0.0,0.0,0.59258896,0.0
8010,46.538406,-26.14219,8010,0.6877721,0.19764267,0.0,0.0,0.0,0.0,0.6878188,0.10172634
8011,-10.67709,-0.8310971,8011,0.7323861,0.7323891,0.03609523,0.03287395,0.028649338,0.03464687,0.057872176,0.07747339
8012,10.560525,6.3632016,8012,0.38828397,0.38830432,0.07977481,0.0,0.06451319,0.0,0.19137657,0.26903087
8013,35.092865,38.84688,8013,0.6195003,0.0,0.0908567,0.0,0.04728653,0.0,0.2326553,0.61950105
8014,43.289024,21.880762,8014,0.47786322,0.016009672,0.0,0.0,0.0,0.114190996,0.47801977,0.37036085
8015,-12.765284,33.099052,8015,0.41620988,0.010036554,0.41883823,0.113233194,0.08223133,0.0,0.0,0.3624988
8016,33.502064,-18.97108,8016,0.61120003,0.18670866,0.0,0.0,0.06188781,0.03364294,0.6112007,0.10188873
8017,17.576296,-42.413925,8017,0.47859743,0.4722397,0.0,0.0,0.0,0.0,0.47856042,0.01870537
8018,33.193703,28.166145,8018,0.42021325,0.02077063,0.011278693,0.110602915,0.0,0.010848446,0.42021438,0.41742012
8019,15.219301,-10.128203,8019,0.48111206,0.48109713,0.10842539,0.061236955,0.042948853,0.0,0.29789585,0.0
8020,19.450737,-32.225864,8020,0.47480467,0.47477672,0.0,0.0,0.0,0.087453455,0.41815957,0.0
8021,22.018108,-42.161545,8021,0.45984593,0.45986444,0.05505979,0.0,0.06894098,0.0,0.40264466,0.0
8022,33.03203,-34.885983,8022,0.6173237,0.22924389,0.0,0.0,0.11942806,0.0,0.6172777,0.016453406
8023,21.567104,58.432995,8023,0.72965765,0.07503986,0.03618323,0.03303405,0.02864873,0.034884233,0.062516935,0.72969294
8024,40.432106,-42.914032,8024,0.66350174,0.15728146,0.0,0.12971543,0.0,0.0,0.6635008,0.043487985
8025,-12.686537,-0.2497713,8025,0.7757571,0.77570933,0.029519333,0.026946548,0.02341809,0.02841585,0.050443016,0.065547824
8026,25.353386,-29.793135,8026,0.4948435,0.29369003,0.034170005,0.0,0.0,0.12711771,0.49479562,0.046009235
8027,1.6693641,-31.906393,8027,0.47576377,0.38931707,0.0,0.0,0.0,0.47577998,0.11334782,0.010144986
8028,23.177404,40.979248,8028,0.67942464,0.17202115,0.0,0.0,0.0,0.0,0.13946769,0.6794181
8029,-9.461493,-7.636067,8029,0.43701375,0.43695778,0.19085811,0.011872273,0.010282404,0.18463445,0.020514527,0.14488046
8030,16.438,-29.912624,8030,0.39788857,0.39787915,0.08163132,0.0,0.0,0.101646595,0.3736939,0.039778363
8031,-4.908331,31.365246,8031,0.6280382,0.26487604,0.08675417,0.0,0.0,0.0,0.0,0.6280754
8032,4.66951,-2.0958672,8032,0.5869131,0.5869174,0.0,0.0,0.0,0.0,0.19676246,0.20322002
8033,21.048717,22.376196,8033,0.4575631,0.10914756,0.10269034,0.0,0.079848774,0.0,0.24285242,0.45756945
8034,-7.400613,27.01182,8034,0.4135724,0.21144873,0.31705686,0.0,0.0,0.0,0.04746696,0.41360253
8035,-2.6204598,19.486094,8035,0.46568486,0.3531199,0.0,0.15591654,0.0,0.0,0.0,0.46569666
8036,48.192276,27.918299,8036,0.492016,0.034465883,0.015614406,0.014102271,0.012255246,0.014863022,0.49211502,0.41658416
8037,31.022417,-46.509598,8037,0.5011934,0.27318838,0.03623304,0.03296838,0.028647395,0.034793276,0.5011758,0.092993714
8038,-4.7976356,29.726002,8038,0.5904387,0.21914762,0.16174054,0.0,0.0,0.0,0.011000257,0.59046054
8039,2.5190206,-19.468863,8039,0.64309657,0.6430924,0.0,0.0,0.0,0.19329599,0.14818634,0.0
8040,54.232197,-4.672823,8040,0.7465775,0.0,0.07606404,0.0,0.047897242,0.0,0.7465593,0.120147385
8041,30.587961,21.308187,8041,0.35691234,0.10023989,0.09137527,0.0,0.114538826,0.0,0.35691214,0.3312456
8042,29.427742,-26.619623,8042,0.56738573,0.2237287,0.026262613,0.0,0.0,0.17231482,0.56738305,0.0
8043,5.8630147,-10.661048,8043,0.63043606,0.63044,0.05597621,0.08675724,0.0,0.0,0.21750993,0.0
8044,-12.979035,14.428055,8044,0.46206042,0.46227536,0.3321845,0.0,0.062747285,0.0,0.010538999,0.12033419
8045,31.378046,-12.741613,8045,0.5128196,0.22640927,0.044720307,0.08431169,0.0,0.0,0.51279706,0.12748988
8046,40.967216,-18.659273,8046,0.55327547,0.0,0.0,0.11733683,0.02629423,0.2896034,0.55325437,0.0
8047,34.500603,-53.90977,8047,0.642101,0.33056095,0.0,0.0,0.0,0.0,0.64213306,0.010542223
8048,55.55406,-20.02986,8048,0.818505,0.015565371,0.0,0.0,0.0,0.1260637,0.8184605,0.018505786
8049,70.444824,-23.035095,8049,0.9216941,0.017461548,0.0,0.0,0.0,0.0,0.9217575,0.02678002
8050,-6.182562,59.88466,8050,0.7858537,0.14693144,0.0,0.0,0.054901995,0.0,0.0,0.785843
8051,33.846832,40.352528,8051,0.65448475,0.0,0.13635032,0.0,0.0,0.0,0.19106923,0.6544235
8052,33.955715,-0.6178327,8052,0.2230388,0.0891366,0.042214416,0.04844513,0.18676521,0.22288592,0.1874518,0.22310093
8053,19.932163,-19.434332,8053,0.35020792,0.3437843,0.019071639,0.017374547,0.20926817,0.018333955,0.3497962,0.042371105
8054,14.709865,-35.872356,8054,0.5591696,0.55914664,0.0,0.0,0.0,0.0,0.4086461,0.012708597
8055,44.798286,-13.532337,8055,0.597236,0.080438025,0.0,0.0,0.0,0.20052265,0.5972209,0.11539705
8056,7.2148814,-4.205837,8056,0.52272505,0.52231365,0.2101501,0.0,0.0,0.0,0.1667991,0.09477848
8057,24.187273,-7.4065304,8057,0.40560508,0.24620137,0.20586538,0.047449525,0.08216926,0.0,0.4056036,0.0
8058,40.2777,-7.262418,8058,0.5648544,0.11248077,0.0,0.07027831,0.0,0.08218954,0.56486017,0.1652107
8059,32.41588,-38.474953,8059,0.51731735,0.28529617,0.071427695,0.0,0.07000435,0.0,0.51731956,0.05182197
8060,17.795847,-27.02722,8060,0.4237858,0.19042511,0.041050687,0.0,0.0,0.29413745,0.42382297,0.04621172
8061,6.3086543,2.8080933,8061,0.4333419,0.43334156,0.058548834,0.0,0.019777523,0.1120417,0.10319382,0.2709101
8062,15.764521,-43.071304,8062,0.49148887,0.48712364,0.0,0.0,0.0,0.0,0.49148208,0.0
8063,27.159008,-35.565636,8063,0.5517396,0.33151913,0.0,0.0,0.0,0.0,0.55168736,0.09590584
8064,37.654636,-6.265264,8064,0.49546877,0.17935681,0.031876907,0.15213531,0.13268083,0.0,0.49547237,0.0
8065,38.920593,6.469644,8065,0.44630843,0.015622365,0.0,0.0,0.446301,0.0,0.26799253,0.24838442
8066,4.0943556,17.016804,8066,0.37972698,0.3299209,0.122361876,0.0,0.07344891,0.0,0.087728746,0.37971407
8067,26.862106,-31.276499,8067,0.5212697,0.26372764,0.0,0.0,0.0,0.08798462,0.5212745,0.11308546
8068,-18.26542,1.4788429,8068,0.86920875,0.8691949,0.015558507,0.014095801,0.012245821,0.014836884,0.025580231,0.048487857
8069,0.40355346,22.204649,8069,0.4060205,0.33331102,0.0,0.0,0.0653264,0.18710558,0.0,0.40602565
8070,51.71595,-20.023575,8070,0.7656575,0.012796854,0.0,0.0,0.0,0.18845022,0.7656562,0.0151732955
8071,-1.6828516,-30.401995,8071,0.46562523,0.4491328,0.013087551,0.01186283,0.0103092035,0.46558955,0.02119019,0.028827894
8072,25.509861,-9.650639,8072,0.5081814,0.23019676,0.2254266,0.0,0.0,0.0,0.50811553,0.018626729
8073,25.264025,-27.058376,8073,0.5211526,0.24308734,0.0,0.0,0.0,0.20589092,0.52117085,0.013900713
8074,23.675676,15.037242,8074,0.3540799,0.24008736,0.0,0.0,0.0,0.046101805,0.35407445,0.35311976
8075,21.35783,-52.793182,8075,0.55739826,0.4054783,0.0,0.0,0.0,0.0,0.55692923,0.015137959
8076,55.94383,-30.81346,8076,0.8262431,0.10148173,0.011261587,0.010232547,0.0,0.010788014,0.8312007,0.026168233
8077,-43.33799,-23.493876,8077,0.38026854,0.112211786,0.062362906,0.3802462,0.18056823,0.17093585,0.08629049,0.0
8078,-14.269055,-15.392915,8078,0.3638021,0.2873677,0.18783174,0.0,0.0,0.36380225,0.0,0.1501214
8079,60.68631,8.563206,8079,0.71235746,0.0,0.0,0.0,0.050476804,0.06012908,0.71200347,0.16142166
8080,32.82374,-29.447054,8080,0.5888854,0.27451053,0.0,0.0,0.036681786,0.089516535,0.5888817,0.0
8081,43.83484,-31.526962,8081,0.72242707,0.15404356,0.0,0.0,0.077979915,0.034244016,0.7225109,0.0
8082,19.944681,5.5136657,8082,0.38430554,0.29378396,0.06854725,0.0,0.0,0.0,0.38430125,0.24676478
8083,15.974174,14.5823145,8083,0.45464706,0.0,0.41959423,0.0,0.0,0.0,0.45464966,0.113800384
8084,-1.4910043,41.537666,8084,0.44088513,0.076416776,0.0,0.4408169,0.0,0.0,0.07398676,0.39651245
8085,50.58241,-39.83453,8085,0.7788175,0.1987726,0.0,0.0,0.0,0.0,0.77882075,0.0
8086,11.1633625,8.033105,8086,0.32656816,0.32656157,0.14878573,0.10708832,0.0,0.0,0.1291084,0.28442112
8087,20.614807,6.994571,8087,0.39228296,0.28985918,0.012111801,0.010964014,0.0,0.011546137,0.3970306,0.26896453
8088,36.886566,-29.135859,8088,0.66644084,0.22192526,0.0,0.0,0.037623815,0.05311297,0.6664488,0.012580887
8089,17.329065,-43.55635,8089,0.49385706,0.46628547,0.0,0.0,0.0,0.0,0.49382547,0.015535337
8090,-10.294375,57.656353,8090,0.67220813,0.18608288,0.0,0.042683072,0.0,0.05358315,0.04094135,0.67219126
8091,33.03361,-34.885227,8091,0.61729556,0.22918738,0.0,0.0,0.11943305,0.0,0.6173393,0.016443316
8092,2.006053,-6.2955394,8092,0.6706983,0.6707029,0.0,0.0,0.0,0.0,0.18581103,0.12179205
8093,10.332318,7.3420362,8093,0.35320055,0.35320005,0.117897205,0.0,0.0,0.0,0.22119355,0.2977621
8094,54.205814,24.62479,8094,0.5953256,0.0,0.03805871,0.0,0.0,0.0,0.59532356,0.35117507
8095,-3.9434354,-27.438452,8095,0.44928566,0.36336714,0.014176923,0.012848023,0.10548378,0.44931126,0.022714559,0.032098293
8096,51.61638,-28.711445,8096,0.8043991,0.09404855,0.0,0.0,0.0,0.0,0.8044102,0.0919968
8097,21.584763,-53.049664,8097,0.56175095,0.40320963,0.0,0.0,0.0,0.0,0.56115353,0.013984206
8098,-3.6856809,10.756353,8098,0.5417496,0.5416545,0.021909272,0.01970013,0.017155614,0.020762421,0.03409838,0.3447197
8099,14.334344,-27.612797,8099,0.35597613,0.2664715,0.059311397,0.0,0.028698295,0.28061482,0.35595375,0.0
8100,16.172384,-18.990555,8100,0.4401321,0.44014615,0.14295872,0.12581652,0.0,0.0,0.2514552,0.035071384
8101,33.361973,-53.16692,8101,0.61770314,0.3304669,0.0,0.0,0.0,0.0,0.6177238,0.021327317
8102,37.46861,-47.44292,8102,0.64049476,0.25676927,0.0,0.0,0.0,0.0,0.6405247,0.0880008
8103,13.617524,0.5718033,8103,0.3500242,0.35003513,0.18159556,0.0,0.040379815,0.0,0.26583868,0.15771355
8104,54.785965,-19.659285,8104,0.7985441,0.023481624,0.010488516,0.0,0.0,0.12579443,0.7985834,0.02380688
8105,31.021488,10.800194,8105,0.5199402,0.12268754,0.0,0.041269418,0.0,0.0,0.5199209,0.3079218
8106,-12.185184,38.937584,8106,0.4453744,0.0,0.4453845,0.0,0.0,0.0,0.099131644,0.4349668
8107,43.40504,7.514651,8107,0.51232296,0.0,0.058243122,0.0,0.24817038,0.0,0.51229316,0.17155734
8108,-1.4460901,6.137444,8108,0.5219636,0.52195066,0.0,0.0,0.22204377,0.0,0.010896787,0.22684287
8109,-15.97978,51.39752,8109,0.5915581,0.34495366,0.012021587,0.010954476,0.0,0.011587415,0.019499566,0.59145963
8110,-7.1146083,-2.2348483,8110,0.57958937,0.5795619,0.013105651,0.011804868,0.010294575,0.15207914,0.021692391,0.21146148
8111,39.169434,29.005692,8111,0.58114314,0.013815225,0.0,0.0,0.0,0.07544421,0.31225726,0.58121806
8112,34.532673,-55.468777,8112,0.63190514,0.32262078,0.0,0.0,0.030795416,0.0,0.63190484,0.0
8113,12.617388,29.75555,8113,0.52597237,0.1246624,0.06525414,0.059414737,0.051757168,0.06268473,0.11014837,0.52607846
8114,31.00159,-7.3765054,8114,0.46066034,0.17802702,0.13734879,0.21380197,0.0,0.0,0.4606972,0.0
8115,-11.8862,5.4886355,8115,0.71378475,0.71374345,0.16771346,0.0,0.0,0.0,0.012109456,0.08722948
8116,47.212807,-10.8218565,8116,0.58640337,0.16263139,0.0,0.079157725,0.0,0.06493865,0.5864085,0.100022286
8117,71.35161,-15.564247,8117,0.9109752,0.021667492,0.0112311,0.01019989,0.0,0.010750168,0.9109743,0.026312806
8118,11.806905,-31.807257,8118,0.39669803,0.14532551,0.118514106,0.0,0.0,0.29985172,0.39671242,0.022822088
8119,-1.8560773,26.467203,8119,0.48319072,0.1550189,0.21374251,0.0,0.0,0.0,0.14102346,0.4831878
8120,-4.3717,-28.73492,8120,0.38516265,0.38499972,0.03619003,0.033005513,0.02866318,0.37560332,0.057633117,0.083905116
8121,77.90342,-10.183744,8121,0.87654287,0.030610511,0.015611801,0.014115249,0.012264669,0.014878476,0.87655073,0.035968494
8122,-0.36170867,-2.2620258,8122,0.65761125,0.6576091,0.036938537,0.03392506,0.025024865,0.0,0.0887912,0.15484586
8123,30.942247,-26.173435,8123,0.5542271,0.21668175,0.05462981,0.0,0.0,0.12964444,0.5541833,0.03959815
8124,-18.342802,18.738462,8124,0.54460645,0.20342715,0.54460895,0.046137795,0.0,0.0,0.067153364,0.1324233
8125,33.75254,-51.07434,8125,0.6341238,0.29177684,0.012037297,0.010949256,0.0,0.011553949,0.6342441,0.0299055
8126,39.67726,22.639208,8126,0.38472596,0.01591939,0.0,0.0,0.0,0.21446612,0.36340913,0.38476282
8127,-8.5537615,2.1010509,8127,0.7866068,0.7867646,0.012017997,0.010954323,0.0,0.011555654,0.019757962,0.14942926
8128,43.26184,3.7494457,8128,0.54462004,0.079774484,0.0,0.0,0.35654077,0.0,0.5446229,0.0
8129,-14.333316,-38.61341,8129,0.47866416,0.030873602,0.015499526,0.014108862,0.18293619,0.47871315,0.027743293,0.25012538
8130,-16.570314,0.16753104,8130,0.834068,0.83407027,0.021726526,0.019734956,0.017162675,0.020793296,0.035142284,0.05137001
8131,18.042797,-35.1562,8131,0.51798743,0.51798886,0.019082233,0.017383242,0.015132376,0.018326044,0.36657915,0.04550807
8132,19.964977,29.090637,8132,0.4422162,0.0,0.14062594,0.0,0.18611738,0.0,0.21428107,0.44222036
8133,54.632645,-32.85676,8133,0.8247535,0.132618,0.0,0.0,0.0,0.0,0.82412034,0.01895859
8134,67.33213,-34.42401,8134,0.95354444,0.011061854,0.0,0.0,0.0,0.0,0.9535423,0.014502457
8135,0.99369055,17.410795,8135,0.4650893,0.42110097,0.021653632,0.019696068,0.017160106,0.02075405,0.034381356,0.4652538
8136,34.84673,38.91765,8136,0.61844206,0.016364325,0.11798466,0.0,0.0,0.0,0.22797893,0.6184503
8137,31.759861,27.5189,8137,0.45641002,0.0,0.0,0.24352454,0.0,0.0,0.45641473,0.2834676
8138,32.864098,-54.5667,8138,0.6302683,0.3439748,0.0,0.0,0.0,0.0,0.63025886,0.0102729425
8139,26.232996,-0.8560616,8139,0.48821303,0.14856282,0.092471205,0.0,0.12914379,0.06945424,0.48822138,0.07090035
8140,-21.084835,9.0036745,8140,0.35619375,0.21797389,0.35619724,0.0,0.0,0.1837275,0.1274542,0.11093787
8141,18.905579,8.075902,8141,0.34661067,0.3303337,0.0,0.0,0.0,0.0,0.34661657,0.3028088
8142,41.76994,-46.87312,8142,0.67277706,0.23903835,0.0385108,0.0,0.038216826,0.0,0.6727694,0.0
8143,11.8360615,-46.662964,8143,0.50064194,0.0138413105,0.0,0.0,0.0,0.3861516,0.500628,0.08147372
8144,5.208569,-8.9748535,8144,0.6161988,0.6163192,0.025016472,0.022791151,0.019821903,0.023966765,0.23365256,0.058431994
8145,8.844465,-35.14619,8145,0.37967944,0.2081176,0.0,0.0,0.0,0.36948523,0.37966752,0.022297405
8146,56.723904,13.47447,8146,0.69924545,0.11831971,0.0,0.0,0.0,0.0,0.6992721,0.17303221
8147,-2.1522112,15.197217,8147,0.5009655,0.5009543,0.010539179,0.0,0.0,0.010065172,0.01750211,0.44308576
8148,44.78487,-1.8852007,8148,0.5222487,0.015549794,0.32120535,0.10986053,0.0,0.0,0.5221664,0.017937591
8149,27.010372,2.9220278,8149,0.38024613,0.2156852,0.0,0.049200144,0.0,0.12039598,0.38026932,0.22722979
8150,-15.641073,50.326767,8150,0.56445843,0.34499192,0.017160384,0.015607148,0.013543919,0.01643654,0.027717883,0.56454223
8151,26.607935,19.17886,8151,0.42087078,0.119173415,0.057626497,0.0,0.0,0.044811044,0.3526767,0.4209014
8152,69.62189,-25.511585,8152,0.92807335,0.019582659,0.0,0.0,0.0,0.0,0.9281163,0.020100959
8153,-7.1504908,66.02859,8153,0.8211366,0.14864795,0.0,0.0,0.0,0.0,0.0,0.82115763
8154,-2.0290587,-2.8896701,8154,0.64880896,0.64884615,0.046526775,0.042351007,0.036880527,0.04459394,0.076343514,0.10445808
8155,76.8522,-4.7507567,8155,0.8513154,0.047164023,0.017200125,0.015615587,0.013544721,0.016514845,0.8514214,0.038539253
8156,-4.888973,1.8305584,8156,0.77893513,0.7789128,0.012082586,0.010966811,0.13235119,0.011556176,0.0201047,0.034025725
8157,6.2937384,7.6147633,8157,0.26332566,0.2633134,0.16502482,0.0,0.16159423,0.0,0.13831846,0.26029336
8158,38.43541,41.158257,8158,0.63580984,0.030665752,0.015497504,0.014090558,0.012262782,0.014864349,0.27697137,0.6356477
8159,43.398914,-8.608551,8159,0.4581431,0.044391558,0.3263596,0.0,0.0,0.11373885,0.4578248,0.05086199
8160,50.92421,-11.132001,8160,0.6244212,0.14190774,0.0,0.0638155,0.036368515,0.0,0.62435293,0.12861294
8161,31.52824,-46.654472,8161,0.5706175,0.2558985,0.029516295,0.026910027,0.023417585,0.028346919,0.5707399,0.06517079
8162,-11.942033,36.92922,8162,0.42461815,0.013982284,0.42466208,0.0,0.0,0.0,0.18064511,0.3623369
8163,37.80152,10.197944,8163,0.31350574,0.051897835,0.12227091,0.14438248,0.24402638,0.0,0.31351385,0.12163404
8164,24.648455,8.339553,8164,0.30103955,0.22838417,0.0,0.1306406,0.0,0.09491951,0.24043296,0.30103594
8165,56.14384,18.684711,8165,0.6549969,0.05328152,0.0,0.0,0.0,0.0,0.65393484,0.28420457
8166,18.350903,-10.366762,8166,0.46981484,0.4700388,0.12045841,0.0,0.02239632,0.0,0.36979854,0.012596114
8167,1.8729994,73.01398,8167,0.9088733,0.02603297,0.012126822,0.011025872,0.0,0.011587501,0.020921106,0.9087717
8168,34.18132,1.6174915,8168,0.49235398,0.2102107,0.0,0.0,0.13164297,0.0,0.49237624,0.1474558
8169,21.725754,-5.6579328,8169,0.41463003,0.30021238,0.051449884,0.0252617,0.030285288,0.0,0.414745,0.17566878
8170,18.776722,-42.604492,8170,0.48751512,0.44511074,0.010617403,0.0,0.0,0.010055814,0.48743623,0.028922804
8171,-7.7592425,-0.63930094,8171,0.7183143,0.718283,0.0,0.0,0.0,0.11817122,0.0,0.14371073
8172,-14.418004,-23.717789,8172,0.40445736,0.16263103,0.26465526,0.0,0.15495913,0.40444794,0.0,0.0
8173,-19.707283,12.504147,8173,0.51959145,0.4461691,0.519596,0.0,0.0,0.0,0.0,0.013303314
8174,30.035791,-48.256268,8174,0.56279117,0.34204796,0.015592532,0.01411454,0.0122499475,0.014951473,0.5628241,0.038219493
8175,43.91859,-36.214714,8175,0.76476395,0.07879747,0.091786526,0.0,0.0,0.055226278,0.7647794,0.0
8176,62.23328,-41.361324,8176,0.97877806,0.0,0.0,0.0,0.0,0.0,0.9787804,0.0
8177,15.220048,-10.129407,8177,0.48110363,0.4811137,0.108425654,0.061232556,0.042927124,0.0,0.29790512,0.0
8178,-46.217793,-5.7963567,8178,0.44875354,0.29786646,0.0,0.21605769,0.44875,0.0,0.0,0.016681375
8179,73.42427,6.9209127,8179,0.872218,0.02052544,0.0,0.0,0.0,0.0,0.88421136,0.06873922
8180,23.374994,16.014584,8180,0.3834804,0.21507947,0.0,0.0,0.038268697,0.037608843,0.3205076,0.3834047
8181,42.326477,37.591373,8181,0.58347726,0.018562501,0.0,0.0,0.0,0.0,0.36587545,0.5833163
8182,-10.832248,-8.890501,8182,0.3804664,0.38046578,0.26359937,0.0,0.0,0.13189851,0.14901336,0.07086476
8183,3.0552142,-10.292829,8183,0.6781102,0.6781375,0.055966698,0.0,0.0,0.0,0.24485208,0.0
8184,24.697496,-45.75836,8184,0.5292651,0.34094533,0.06714182,0.0,0.04981508,0.0,0.5292324,0.0
8185,30.518919,-8.438197,8185,0.4500711,0.25636727,0.12820067,0.081427224,0.0,0.0,0.4500651,0.079660565
8186,15.694992,-15.423585,8186,0.4990305,0.49902153,0.0,0.0,0.0,0.0,0.3761092,0.11206556
8187,40.019344,-1.850486,8187,0.54683536,0.020299044,0.07770728,0.27110556,0.064624764,0.0,0.54674435,0.017205024
8188,23.89313,-42.559643,8188,0.43484768,0.42187402,0.0,0.046631824,0.078772694,0.0,0.43484375,0.010006366
8189,-15.061211,38.691757,8189,0.50124294,0.01411412,0.5012548,0.06658237,0.0,0.0,0.011548034,0.39386725
8190,13.551525,-30.594929,8190,0.40774494,0.2138525,0.14545391,0.033666383,0.0261681,0.16723749,0.40773284,0.0
8191,60.319096,-11.336014,8191,0.8378558,0.0,0.114927895,0.0,0.029572297,0.0,0.8378583,0.0
8192,15.449709,-13.67072,8192,0.45429656,0.45429948,0.043721013,0.05348538,0.0,0.0,0.32400835,0.12044542
8193,27.329582,3.274092,8193,0.4084217,0.23279524,0.0,0.0,0.0,0.0757887,0.40842044,0.27676782
8194,-20.011942,14.172135,8194,0.5119514,0.3701953,0.51196736,0.0,0.0,0.0,0.090005755,0.014515696
8195,23.953096,-2.0219517,8195,0.25803944,0.23343901,0.13329394,0.0,0.0,0.19087149,0.25814405,0.17341375
8196,8.78086,15.128973,8196,0.37879568,0.32488403,0.040823385,0.0,0.0,0.0,0.24433544,0.3790134
8197,5.1993194,0.39743346,8197,0.524891,0.5251722,0.0,0.0,0.1409512,0.0,0.14692007,0.17959492
8198,26.666906,-34.099888,8198,0.52212304,0.30703738,0.0,0.0,0.0,0.042113017,0.5221033,0.12068363
8199,39.281933,35.956535,8199,0.5517167,0.04060897,0.021651594,0.01969703,0.01715723,0.020746855,0.3284241,0.5517142
8200,13.221226,-1.0488191,8200,0.3638304,0.3638278,0.22809787,0.0,0.0,0.0,0.29785866,0.104334496
8201,9.48391,-6.762039,8201,0.51839286,0.5184152,0.17622423,0.0,0.03484112,0.0,0.26080188,0.0
8202,16.038082,-43.88419,8202,0.5071504,0.477027,0.0,0.0,0.0,0.0,0.50715137,0.0
8203,55.93661,-20.117075,8203,0.82791907,0.015043307,0.0,0.0,0.0,0.11771459,0.8278913,0.018905947
8204,-14.728381,3.6798205,8204,0.8116512,0.81162304,0.12445564,0.0,0.0,0.0,0.013980471,0.026574902
8205,12.040015,-14.061454,8205,0.5045663,0.5045644,0.0,0.0,0.094418116,0.0,0.2741138,0.118928336
8206,42.399784,-51.015896,8206,0.6935991,0.2755325,0.0,0.0,0.0,0.0,0.6936192,0.01195171
8207,-13.595948,9.230081,8207,0.5874786,0.5874888,0.32380462,0.010942673,0.0,0.011539012,0.01937237,0.0373223
8208,60.85659,-28.508297,8208,0.9049168,0.08061762,0.0,0.0,0.0,0.0,0.9041596,0.0
8209,-0.77018803,7.6863317,8209,0.43032274,0.43035266,0.015514745,0.0141013935,0.15051486,0.014839216,0.025407625,0.34926954
8210,25.7072,-43.163757,8210,0.4947057,0.4060856,0.0,0.0491,0.036842104,0.0,0.494645,0.0
8211,18.752663,-10.051363,8211,0.4685605,0.46857104,0.16211118,0.0,0.0,0.0,0.35283342,0.0
8212,-25.329542,67.51418,8212,0.97209513,0.0,0.0,0.0,0.0,0.0,0.0,0.9720953
8213,-9.96642,24.87975,8213,0.32491466,0.29952765,0.32430077,0.0,0.0,0.0,0.11228864,0.25321737
8214,7.3171644,12.628758,8214,0.3968668,0.3872021,0.0,0.0,0.0,0.0,0.19433238,0.39680964
